"","id","sector_id","district_id","year","treat","prod","malehead","irrigation","craft_income","crop_div","market_dist","area","pop_density_1980","rainfall_1","rainfall_2","means_index"
"2723",978,3,1,1998,1,-0.371456853879754,0,2.83,87.96,81.46,10.02,1027.63,89.3,0.925671106459554,1.29669558206488,37.566207602853
"2724",978,3,1,1999,1,0.990731454639093,0,3.51,85.91,149.46,10.02,1027.63,89.3,0.866001466406808,1.24003241176024,17.5180518589914
"2725",978,3,1,2000,1,-0.27713951272572,0,4.21,77.41,46.89,10.02,1027.63,89.3,-1.97351103615241,-1.45641054268769,6.71778322150931
"2726",978,3,1,2001,0,0.117305375726111,0,4.13,55.8,79.11,10.02,1027.63,89.3,0.396219116016098,0.376255516690373,86.4690008689649
"2727",978,3,1,2002,0,0.288697887761859,0,4.84,101.11,120.77,10.02,1027.63,89.3,0.575374644626557,0.54638424915296,94.1930665296968
"2728",978,3,1,2003,0,-0.087542490778336,0,5.53,76.2,139.65,10.02,1027.63,89.3,0.855445657847108,0.81234381427655,69.3780103325844
"2729",978,3,1,2004,0,0.297305587945179,0,6.22,73.82,NA,10.02,1027.63,89.3,-1.37872054550378,-1.30925336575401,69.5923428947572
"2730",978,3,1,2005,0,-1.2543738191608,0,6.91,168.37,84.13,10.02,1027.63,89.3,-0.939725970078858,-0.892377641882925,75.1679347571917
"2731",206,19,4,1996,1,-0.184844670965048,0,1.44,54.96,117.7,2.74,782.91,93.64,0.722167071400423,1.33332609758637,45.932664238615
"2732",206,19,4,1997,1,0.882257558166249,0,2.14,43.61,80.27,2.74,782.91,93.64,0.18896258046274,0.826966945687898,50.9731092511211
"2733",206,19,4,1998,1,0.750976712232666,0,2.8,96.89,61.55,2.74,782.91,93.64,0.620420320714246,1.23670200821444,6.93624264351092
"2734",206,19,4,1999,1,1.24076701109279,0,3.51,101.48,85.04,2.74,782.91,93.64,1.10218323032958,1.69420951701273,47.8127369636204
"2735",206,19,4,2000,1,1.17210950079377,0,4.2,47.74,71.41,2.74,782.91,93.64,-1.58444616120666,-0.857155678301793,1.72815653751604
"2736",206,19,4,2001,1,1.78572186555604,1,4.89,107.28,113.6,2.74,782.91,93.64,-2.12363575512588,-1.36919860016332,15.4689129535109
"2737",206,19,4,2002,1,-1.0222762052164,0,5.57,53.16,70.32,2.74,782.91,93.64,-0.239464727899378,0.420109741370498,47.8696985063143
"2738",206,19,4,2003,1,0.122233721054818,0,6.27,112.09,41.96,2.74,782.91,93.64,0.154112613734788,0.79387157628277,57.9035865210462
"2739",206,19,4,2004,1,1.48744781324238,0,6.96,113.54,84.72,2.74,782.91,93.64,0.423669530295781,1.04985706398592,9.29388388223015
"2740",206,19,4,2005,1,-0.652791719422664,0,7.64,93.11,80.09,2.74,782.91,93.64,0.736031297294369,1.34649229889319,39.7868640895467
"2741",656,4,1,1996,0,-0.605062498445701,1,0.7,28.23,87.59,2.38,1370,72.36,1.27173523945761,1.20842462756824,69.433842782164
"2742",656,4,1,1997,0,-0.112048545912633,1,1.4,56.82,97.12,2.38,1370,72.36,1.12221664800663,1.06634949857696,73.8926412840374
"2743",656,4,1,1998,0,0.170084689780151,1,2.06,74.41,84.89,2.38,1370,72.36,-1.92316478727313,-1.82742415221901,72.0649300399236
"2744",656,4,1,1999,0,-1.48613670923415,1,2.77,25.17,115.16,2.38,1370,72.36,0.973938874741952,0.92545341629931,65.2083926543128
"2745",656,4,1,2000,0,-0.742765796406716,1,3.46,91.76,NA,2.38,1370,72.36,-0.789729074831899,-0.750414106273063,87.4735776055604
"2746",656,4,1,2001,0,-0.34525662439594,1,4.15,119.29,66.19,2.38,1370,72.36,-0.633644487144993,-0.602099855088882,91.1097213847097
"2747",656,4,1,2002,0,-0.961114004650086,1,4.83,40.48,133.09,2.38,1370,72.36,-0.753021536820073,-0.715533974328456,85.9044497727882
"2748",656,4,1,2003,0,-0.248637850540924,1,5.52,56.55,83.86,2.38,1370,72.36,0.147657364171516,0.140306558920842,69.2113892373163
"2749",656,4,1,2004,0,-1.12518668860983,1,6.21,60.98,92.1,2.38,1370,72.36,0.866194495563577,0.823072859999928,81.7353841615841
"2750",656,4,1,2005,0,0.0685846932572119,1,6.89,135.2,100.81,2.38,1370,72.36,-0.282182735871196,-0.268134873455868,79.7716665349435
"2751",914,12,2,1996,0,-0.206423055435508,0,NA,NA,95.45,4.89,879.59,90.92,-1.54620380257784,-1.46849028624548,96.8403818830848
"2752",914,12,2,1997,0,-0.999007794980403,0,1.39,57.43,80.57,4.89,879.59,90.92,-1.28715431396424,-1.22246084494433,91.5379475837108
"2753",914,12,2,1998,0,0.0819664941324897,0,2.08,NA,105.25,4.89,879.59,90.92,0.736734838291533,0.69970591959871,92.3510793491732
"2754",914,12,2,1999,0,0.11007650151662,0,2.77,74.96,87.71,4.89,879.59,90.92,-0.0564091532016196,-0.0535739812525401,87.7386355854105
"2755",914,12,2,2000,0,0.0163704600904132,0,3.46,78.63,90.55,4.89,879.59,90.92,-0.30657223867503,-0.29116365758268,93.3572447882034
"2756",914,12,2,2001,0,-0.969323738395921,0,4.13,22.1,113.83,4.89,879.59,90.92,0.00176427613563882,0.00167560211863461,74.52972942614
"2757",914,12,2,2002,0,0.399406759954603,0,4.82,60.62,105.67,4.89,879.59,90.92,1.70890734182856,1.62301620742682,69.6219145588111
"2758",914,12,2,2003,0,0.342247284828725,0,NA,116.7,66.4,4.89,879.59,90.92,-0.188101312908468,-0.178647181164335,92.2331283451058
"2759",914,12,2,2004,0,-0.205877592319387,0,6.21,103.44,70.58,4.89,879.59,90.92,-0.505020792703321,-0.479638018740084,86.4648432610556
"2760",914,12,2,2005,0,1.24849199566698,0,6.9,134.92,124.79,4.89,879.59,90.92,1.44205515777479,1.36957624078528,83.1755578680895
"2761",409,12,2,1996,0,0.726346318560435,0,0.69,80.04,112.99,7.42,600.99,90.92,-1.54620380257784,-1.46849028624548,89.4875636417419
"2762",409,12,2,1997,0,-0.212122792309285,0,1.4,36.05,171.48,7.42,600.99,90.92,-1.28715431396424,-1.22246084494433,95.6353810301516
"2763",409,12,2,1998,0,2.95264003388396,0,2.06,55.43,142.79,7.42,600.99,90.92,0.736734838291533,0.69970591959871,84.059251450235
"2764",409,12,2,1999,0,0.0987174834094418,0,NA,72.71,98.92,7.42,600.99,90.92,-0.0564091532016196,-0.0535739812525401,73.7275387113914
"2765",409,12,2,2000,0,0.730311914636197,0,3.44,68.54,138.4,7.42,600.99,90.92,-0.30657223867503,-0.29116365758268,91.1748350656126
"2766",409,12,2,2001,0,2.25139597222536,0,4.15,51.81,113.1,7.42,600.99,90.92,0.00176427613563882,0.00167560211863461,72.6466104539577
"2767",409,12,2,2002,0,-0.481913894410679,0,4.81,72.46,117.78,7.42,600.99,90.92,1.70890734182856,1.62301620742682,91.6667011938989
"2768",409,12,2,2003,0,2.49041344247491,0,5.52,78.89,65.48,7.42,600.99,90.92,-0.188101312908468,-0.178647181164335,87.5536273466423
"2769",409,12,2,2004,0,-0.357283777724702,0,6.22,121.45,77.54,7.42,600.99,90.92,-0.505020792703321,-0.479638018740084,93.9358963631094
"2770",409,12,2,2005,0,-0.270335839907135,0,6.89,92.85,114.75,7.42,600.99,90.92,1.44205515777479,1.36957624078528,96.495314296335
"2771",321,18,3,1996,0,2.31223183730087,0,0.7,42.27,106.6,15.26,1255.66,81.66,1.35768796220977,1.28955198954023,79.253302711295
"2772",321,18,3,1997,0,-1.56153881889223,0,1.4,15.16,89.57,15.26,1255.66,81.66,0.0919261721206513,0.0873128299348417,99.3247688445263
"2773",321,18,3,1998,0,-0.539454822736547,0,2.06,28.88,135.33,15.26,1255.66,81.66,-1.55263388331706,-1.47471449183383,80.3505697613582
"2774",321,18,3,1999,0,-0.496884370162153,0,2.76,81.8,58.05,15.26,1255.66,81.66,-1.46396191998813,-1.39049255725826,88.8092661369592
"2775",321,18,3,2000,0,-0.753675312266585,0,3.45,66.83,88.47,15.26,1255.66,81.66,0.44417511092439,0.42188405137255,91.5385102608707
"2776",321,18,3,2001,0,0.952957268429498,0,4.16,NA,47.54,15.26,1255.66,81.66,-0.0348276992312772,-0.0330798608258287,81.0430971195456
"2777",321,18,3,2002,0,-0.940898156184129,0,4.85,101.41,85.81,15.26,1255.66,81.66,-0.465644526957116,-0.442276018400237,84.9109277094249
"2778",321,18,3,2003,0,-0.81049282143462,0,NA,75.19,121.3,15.26,1255.66,81.66,-0.309658523097142,-0.294118218362985,88.7109287932981
"2779",321,18,3,2004,0,2.59723483908267,0,6.22,90.75,91.99,15.26,1255.66,81.66,0.194708997983265,0.184937469226755,95.9311601822264
"2780",321,18,3,2005,0,0.0925177967167466,0,6.88,66.44,95.52,15.26,1255.66,81.66,1.73822830935264,1.65099480660677,97.161957869539
"2781",712,7,2,1996,1,1.12005342915607,0,1.43,68.64,102.41,17.83,751.66,94.45,-1.8043413602579,-1.15801104515404,27.5111038135365
"2782",712,7,2,1997,1,0.119944852830549,0,2.12,22.76,146.41,17.83,751.66,94.45,-1.08954866517661,-0.479206141939364,4.53790781809948
"2783",712,7,2,1998,1,1.9129546506709,0,2.83,66.94,75.37,17.83,751.66,94.45,0.886042674374773,1.39691975758934,55.1157692351844
"2784",712,7,2,1999,1,3.04005436547735,0,3.51,42.02,75.62,17.83,751.66,94.45,1.20145356264805,1.69645059913334,15.1897230199538
"2785",712,7,2,2000,1,1.48652467646888,0,4.2,15.81,79.74,17.83,751.66,94.45,0.681769766515117,1.20293141327185,10.4378738172818
"2786",712,7,2,2001,1,-0.209021844954779,0,4.88,129.48,102.42,17.83,751.66,94.45,-0.477314878336654,0.102203404185597,4.769148533931
"2787",712,7,2,2002,1,0.332484513017228,0,5.58,93.4,54.68,17.83,751.66,94.45,-1.21862470558681,-0.601783568542778,55.6679693346377
"2788",712,7,2,2003,1,1.03322693240866,0,6.28,77.54,115.47,17.83,751.66,94.45,0.716476013030248,1.23589029837066,32.8686648576986
"2789",712,7,2,2004,1,0.0639672442816778,0,6.97,138.45,101.04,17.83,751.66,94.45,0.489845523145862,1.02067001309064,1.72329259244725
"2790",712,7,2,2005,1,2.11853589027299,0,7.66,99.44,69.82,17.83,751.66,94.45,0.614242069643916,1.13880354507399,42.1287486955989
"2791",751,4,1,1996,0,0.307634334378317,1,0.69,74.46,45.91,5.54,1317.37,72.36,1.27173523945761,1.20842462756824,83.9061061257962
"2792",751,4,1,1997,0,1.26005087698729,1,1.38,40.56,120.7,5.54,1317.37,72.36,1.12221664800663,1.06634949857696,73.6617379495874
"2793",751,4,1,1998,0,0.594676305844606,1,2.09,94.34,86.4,5.54,1317.37,72.36,-1.92316478727313,-1.82742415221901,83.2984320691321
"2794",751,4,1,1999,0,-0.364910909488178,1,2.77,88.27,91.39,5.54,1317.37,72.36,0.973938874741952,0.92545341629931,91.6379630903248
"2795",751,4,1,2000,0,-0.0515126687531515,1,3.45,89.74,103.88,5.54,1317.37,72.36,-0.789729074831899,-0.750414106273063,82.5333989656065
"2796",751,4,1,2001,0,0.0450356142134538,1,4.16,44.96,91.76,5.54,1317.37,72.36,-0.633644487144993,-0.602099855088882,70.0207369157579
"2797",751,4,1,2002,0,-0.518842196305338,1,4.83,75.32,46.1,5.54,1317.37,72.36,-0.753021536820073,-0.715533974328456,81.6879185847938
"2798",751,4,1,2003,0,0.112293782750451,1,5.51,77.68,126.63,5.54,1317.37,72.36,0.147657364171516,0.140306558920842,69.1747602890246
"2799",751,4,1,2004,0,-0.926791766375406,1,NA,101.24,140.65,5.54,1317.37,72.36,0.866194495563577,0.823072859999928,87.5329636211973
"2800",751,4,1,2005,0,-1.05110173862847,1,6.9,53.26,89.9,5.54,1317.37,72.36,-0.282182735871196,-0.268134873455868,84.161288717296
"2801",711,16,3,1996,0,-0.0572859576955195,1,0.69,26.31,106.7,16.53,1288.67,94.93,-0.434501573124439,-0.412653165484189,67.9273431876209
"2802",711,16,3,1997,0,0.293989997082369,1,1.4,0.75,66.94,16.53,1288.67,94.93,-0.570723631733019,-0.542025455875192,98.4006470860913
"2803",711,16,3,1998,0,-0.514341011237638,1,2.07,72.68,105.72,16.53,1288.67,94.93,0.10154782544596,0.0964416108254457,77.323577319039
"2804",711,16,3,1999,0,0.211916133992648,1,2.76,133.57,126.47,16.53,1288.67,94.93,0.489416740415425,0.464806987282272,92.4704316596035
"2805",711,16,3,2000,0,0.337831485139038,1,3.44,138.75,108.16,16.53,1288.67,94.93,-0.723323533265911,-0.68695204835519,69.6928557311185
"2806",711,16,3,2001,0,-0.76837742916037,1,4.12,89.1,129.11,16.53,1288.67,94.93,-2.15500697061165,-2.04664494461728,97.9486724280287
"2807",711,16,3,2002,0,-0.516818303276855,1,4.84,64.97,124.84,16.53,1288.67,94.93,1.24290150123814,1.18040364084961,69.0801516186912
"2808",711,16,3,2003,0,0.134406174640207,1,5.53,128.92,65.55,16.53,1288.67,94.93,0.0818944139367832,0.0777764483186522,82.0387405983638
"2809",711,16,3,2004,0,1.98532174534822,1,6.21,136.29,104.79,16.53,1288.67,94.93,0.455205246306858,0.432315778474149,96.7927224398591
"2810",711,16,3,2005,0,-1.38866749371108,1,6.9,132.13,100.29,16.53,1288.67,94.93,1.51258998139185,1.43653114858172,71.1218933388591
"2811",979,24,4,1996,0,-1.19837224090111,1,0.68,62.66,117.52,13.11,1419.29,85.98,-0.86599746226049,-0.822492510836946,71.3473341788631
"2812",979,24,4,1997,0,-0.622763686806097,1,1.39,20.94,110.84,13.11,1419.29,85.98,0.491196704627487,0.466520548281204,69.1880900284741
"2813",979,24,4,1998,0,-1.78249414484521,1,2.07,50.87,65.93,13.11,1419.29,85.98,-0.583037367678883,-0.553747429238681,95.6810893327929
"2814",979,24,4,1999,0,-0.49149303731851,1,2.77,35.71,121.6,13.11,1419.29,85.98,-0.506315650857583,-0.480879966856798,97.2948490246199
"2815",979,24,4,2000,0,0.484873807795222,1,3.43,55.43,101.59,13.11,1419.29,85.98,-0.131809643323103,-0.125187947094389,88.2099615281913
"2816",979,24,4,2001,0,-0.178258632511833,0,4.14,76.7,85.7,13.11,1419.29,85.98,1.82064968577217,1.72918605037992,79.0545505972113
"2817",979,24,4,2002,0,1.31508775358642,1,4.82,80.5,129.14,13.11,1419.29,85.98,-1.17336113117565,-1.11441520900075,66.7568731249776
"2818",979,24,4,2003,0,-0.993897682212848,1,5.53,102.7,91.23,13.11,1419.29,85.98,0.11183598958793,0.106217706040393,91.6919089970179
"2819",979,24,4,2004,0,1.69377055463506,1,6.21,124.26,85.77,13.11,1419.29,85.98,-0.869638492889299,-0.825950627695748,97.9568672901951
"2820",979,24,4,2005,0,1.52445747249254,1,6.9,102.24,110.01,13.11,1419.29,85.98,1.70647736819742,1.62074938602179,83.4546334750485
"2821",478,2,1,1996,0,-0.708892120333735,0,0.69,116.74,111.92,2.71,853.78,86.17,-0.0820957469558706,-0.0779780171765784,93.8753200776409
"2822",478,2,1,1997,0,-0.0911228579905558,1,1.39,67.7,119.69,2.71,853.78,86.17,0.569442924661178,0.540881005494464,72.8790354239754
"2823",478,2,1,1998,0,-0.688672197158595,1,2.07,7.2,101.97,2.71,853.78,86.17,1.34291731378879,1.27555973657973,86.709562712349
"2824",478,2,1,1999,0,0.369109031237802,1,2.77,36.56,102.03,2.71,853.78,86.17,-0.250212925368165,-0.23766283291933,78.7941514339764
"2825",478,2,1,2000,0,-1.49828361599854,1,3.44,105.2,83.95,2.71,853.78,86.17,0.385185664084805,0.365865656187063,66.5183187893126
"2826",478,2,1,2001,1,1.96455580932503,1,4.89,85.39,146.72,2.71,853.78,86.17,-1.92138827150561,-1.37993594348795,32.655421464704
"2827",478,2,1,2002,1,1.47997571349634,1,5.57,88.25,83.29,2.71,853.78,86.17,0.0201594832707457,0.464228337671217,62.6494007471483
"2828",478,2,1,2003,1,0.578047420038149,0,6.26,96.12,113.79,2.71,853.78,86.17,-0.577179751143702,-0.103149764223052,31.472085933201
"2829",478,2,1,2004,1,1.40167964654165,1,6.95,121.26,127.78,2.71,853.78,86.17,1.57439733089038,1.94050926661288,51.2566792948637
"2830",478,2,1,2005,1,1.72051216493781,1,7.66,112.02,109.16,2.71,853.78,86.17,-1.06122602172255,-0.562917411160297,59.5243847395759
"2831",50,15,3,1996,1,1.03862263990697,0,1.44,67,81.2,11.93,888.84,102.59,1.1601466277608,1.53062386309073,16.0319599166978
"2832",50,15,3,1997,1,0.0938939140164499,0,2.14,59.5,124.26,11.93,888.84,102.59,0.262403074374003,0.677909017048971,45.5665836327244
"2833",50,15,3,1998,1,2.41800097439178,0,2.83,82.7,87.54,11.93,888.84,102.59,0.380544380958334,0.79012463327387,3.17319528432563
"2834",50,15,3,1999,1,2.55431392006583,0,3.52,88.2,68.52,11.93,888.84,102.59,1.84176580450139,2.17805462342395,17.8412501725834
"2835",50,15,3,2000,1,1.17278655959658,0,4.21,105.61,88.64,11.93,888.84,102.59,-0.148584255322596,0.287535846174914,23.2995111101773
"2836",50,15,3,2001,0,0.819908219828263,0,4.12,64.15,113.97,11.93,888.84,102.59,-1.20192733092127,-1.14164147998992,89.1571156785358
"2837",50,15,3,2002,0,-1.15237025763273,0,4.81,91.54,100.52,11.93,888.84,102.59,-0.62335585580666,-0.592089790684785,76.9001946516801
"2838",50,15,3,2003,0,1.02906316429107,0,5.52,95.44,108.9,11.93,888.84,102.59,-0.749771065441252,-0.712164310422888,73.2589831354562
"2839",50,15,3,2004,0,-1.78931566119453,0,6.21,33.86,69.47,11.93,888.84,102.59,-1.50515334149659,-1.42965838631928,76.5997945761774
"2840",50,15,3,2005,0,0.218055227251036,0,6.91,105,40.51,11.93,888.84,102.59,0.583931961393839,0.554643306187323,82.1072126179934
"2841",658,18,3,1996,0,0.582232322315239,0,0.68,61.23,99.3,19.22,715.97,81.66,1.35768796220977,1.28955198954023,69.8728914139792
"2842",658,18,3,1997,0,-0.456450842797932,0,1.38,99.18,43.98,19.22,715.97,81.66,0.0919261721206513,0.0873128299348417,85.7140828261618
"2843",658,18,3,1998,0,-0.614174097586169,0,2.07,67.03,94.61,19.22,715.97,81.66,-1.55263388331706,-1.47471449183383,85.2396099967882
"2844",658,18,3,1999,0,0.0111323523040008,0,2.76,81.95,90.18,19.22,715.97,81.66,-1.46396191998813,-1.39049255725826,69.6681972895749
"2845",658,18,3,2000,0,0.551133945402767,1,3.45,34.86,80.8,19.22,715.97,81.66,0.44417511092439,0.42188405137255,92.1476486569736
"2846",658,18,3,2001,0,0.215058203414854,0,4.13,64.13,99.67,19.22,715.97,81.66,-0.0348276992312772,-0.0330798608258287,66.0295045864768
"2847",658,18,3,2002,0,0.0124103702266002,0,4.82,51.13,103.44,19.22,715.97,81.66,-0.465644526957116,-0.442276018400237,88.2731495751068
"2848",658,18,3,2003,0,-0.380433130698693,0,5.52,28.84,127.83,19.22,715.97,81.66,-0.309658523097142,-0.294118218362985,90.475654869806
"2849",658,18,3,2004,0,0.654336493748729,0,6.21,77.88,88.04,19.22,715.97,81.66,0.194708997983265,0.184937469226755,81.6178369196132
"2850",658,18,3,2005,0,-0.372302795973669,0,6.89,68.01,115.17,19.22,715.97,81.66,1.73822830935264,1.65099480660677,80.1890277548227
"2851",527,14,3,1996,0,-0.212496574976676,0,0.7,73.13,128.22,9.39,1255.95,110.57,-1.43204500723915,-1.36025856766646,88.7635952385608
"2852",527,14,3,1997,0,1.59195590092798,0,1.38,49.37,63.51,9.39,1255.95,110.57,0.129181590242521,0.122705895431974,98.3425237610936
"2853",527,14,3,1998,0,0.359629615308823,1,2.07,-27.64,128.05,9.39,1255.95,110.57,1.44271358331605,1.37039234275037,99.807849539211
"2854",527,14,3,1999,0,0.352220485697699,0,2.77,76.51,125.33,9.39,1255.95,110.57,-1.6134982478912,-1.53261580782306,78.8141409540549
"2855",527,14,3,2000,0,-0.704980130515618,0,3.46,NA,75.2,9.39,1255.95,110.57,-0.26943255689269,-0.25592627471125,94.289276729105
"2856",527,14,3,2001,1,1.07463622303606,0,4.88,90.31,84.95,9.39,1255.95,110.57,-0.227020594619803,0.407337610903442,2.06581295514479
"2857",527,14,3,2002,1,2.07321282194656,0,5.57,132.43,87.48,9.39,1255.95,110.57,-0.0667004623167933,0.559621116262691,45.6561691120733
"2858",527,14,3,2003,1,-0.238398717693052,0,NA,90.93,73.48,9.39,1255.95,110.57,1.55799833299939,2.10287600352835,33.5495924951974
"2859",527,14,3,2004,1,1.02381593066361,0,NA,68.77,107.64,9.39,1255.95,110.57,0.764850914823956,1.34948797065105,40.692692687735
"2860",527,14,3,2005,1,1.59127391870054,0,7.65,83.4,91.69,9.39,1255.95,110.57,-0.286047552422274,0.351269593021173,60.7362879889552
"2861",745,15,3,1996,1,0.046310270851615,1,1.44,34.64,183.92,5.83,1126.74,102.59,1.1601466277608,1.53062386309073,1.48903872282244
"2862",745,15,3,1997,1,2.025313334848,1,2.13,75.53,110.47,5.83,1126.74,102.59,0.262403074374003,0.677909017048971,37.2469302807003
"2863",745,15,3,1998,1,1.34329362933136,1,2.8,131.28,93.16,5.83,1126.74,102.59,0.380544380958334,0.79012463327387,55.7199864177965
"2864",745,15,3,1999,1,0.72649323321247,1,3.49,62,99.19,5.83,1126.74,102.59,1.84176580450139,2.17805462342395,45.1108568646014
"2865",745,15,3,2000,1,1.61417787262092,1,4.18,93.84,83.49,5.83,1126.74,102.59,-0.148584255322596,0.287535846174914,52.7119342992082
"2866",745,15,3,2001,0,0.110013421485477,1,4.14,29.9,132.22,5.83,1126.74,102.59,-1.20192733092127,-1.14164147998992,79.4516551541165
"2867",745,15,3,2002,0,1.08639983933354,0,4.82,56.86,44.86,5.83,1126.74,102.59,-0.62335585580666,-0.592089790684785,73.9432159438729
"2868",745,15,3,2003,0,0.225754198361941,0,5.52,92.38,95.17,5.83,1126.74,102.59,-0.749771065441252,-0.712164310422888,75.4191406257451
"2869",745,15,3,2004,0,-0.633609397562151,0,6.21,183.35,94.44,5.83,1126.74,102.59,-1.50515334149659,-1.42965838631928,73.8947240891866
"2870",745,15,3,2005,0,0.936249505200644,0,NA,110.01,92.41,5.83,1126.74,102.59,0.583931961393839,0.554643306187323,91.3380593666807
"2871",821,11,2,1996,1,3.16371555777825,1,NA,74.36,133.22,6.95,1187.33,88.35,0.018438019718467,0.720977483923141,26.0471316990443
"2872",821,11,2,1997,1,1.41760156300538,1,2.14,45.01,90.64,6.95,1187.33,88.35,-2.12501262599999,-1.3153084855661,39.4924644026905
"2873",821,11,2,1998,1,-0.0747176524750226,1,NA,57.95,106.99,6.95,1187.33,88.35,1.05519610304022,1.70590146294716,27.7936044333037
"2874",821,11,2,1999,1,-0.127445641092926,1,3.5,100.39,75.91,6.95,1187.33,88.35,0.0999733947340899,0.798436389026927,11.6607543318532
"2875",821,11,2,2000,1,0.97315560861188,1,4.2,118.77,75.18,6.95,1187.33,88.35,0.273904557986385,0.963671631599483,40.228202604223
"2876",821,11,2,2001,1,1.20175563498938,1,4.89,NA,84.95,6.95,1187.33,88.35,1.81657689052212,2.42921600162571,54.1018027998507
"2877",821,11,2,2002,1,1.04285965132587,1,5.59,95.51,106.92,6.95,1187.33,88.35,0.156579184855934,0.852212097111089,14.855302905431
"2878",821,11,2,2003,1,-0.662017320974505,1,6.28,49.61,84.86,6.95,1187.33,88.35,-0.28680541247927,0.430995104573953,53.2065063710324
"2879",821,11,2,2004,1,0.887210037278095,1,6.97,132.27,70.19,6.95,1187.33,88.35,-0.0908243193539306,0.617177861342084,38.8151728389785
"2880",821,11,2,2005,1,-0.0883121529713691,1,7.65,78.18,50.23,6.95,1187.33,88.35,-0.918025793024027,-0.168666570457578,12.8170705197845
"2881",342,24,4,1996,0,-0.219465174131485,0,0.68,31.54,91.15,10.44,1238.37,85.98,-0.86599746226049,-0.822492510836946,81.3938282139134
"2882",342,24,4,1997,0,0.0601601381860681,0,1.37,94.82,139.86,10.44,1238.37,85.98,0.491196704627487,0.466520548281204,96.7158907512203
"2883",342,24,4,1998,0,-0.566863733820578,0,2.09,116.35,123.98,10.44,1238.37,85.98,-0.583037367678883,-0.553747429238681,74.7101650817785
"2884",342,24,4,1999,0,-1.74806323057736,0,2.76,69.26,122.33,10.44,1238.37,85.98,-0.506315650857583,-0.480879966856798,82.4746664566919
"2885",342,24,4,2000,0,-0.0200337387668683,0,3.44,119.08,112.07,10.44,1238.37,85.98,-0.131809643323103,-0.125187947094389,95.0023260107264
"2886",342,24,4,2001,0,-0.894660154407932,0,4.14,58.65,20.98,10.44,1238.37,85.98,1.82064968577217,1.72918605037992,90.9911861817818
"2887",342,24,4,2002,0,0.52292619738414,0,4.85,35.3,55.59,10.44,1238.37,85.98,-1.17336113117565,-1.11441520900075,84.0648017753847
"2888",342,24,4,2003,0,2.42146757046264,0,5.53,45.67,130.36,10.44,1238.37,85.98,0.11183598958793,0.106217706040393,75.9606091480237
"2889",342,24,4,2004,0,-0.214673911422522,0,6.21,66.01,87.06,10.44,1238.37,85.98,-0.869638492889299,-0.825950627695748,75.2124576549977
"2890",342,24,4,2005,0,0.139365764984133,0,6.91,79.05,68.12,10.44,1238.37,85.98,1.70647736819742,1.62074938602179,72.5299172184896
"2891",557,21,4,1996,1,0.684964194657409,1,1.44,78.97,83.45,2.05,769.89,100.42,-1.28751103089023,-0.853599713177113,59.9488219637424
"2892",557,21,4,1997,1,2.34164405310175,1,2.11,60.85,112.03,2.05,769.89,100.42,-0.329238536102877,0.0564871606791094,14.0351536835078
"2893",557,21,4,1998,1,2.6883743307928,1,2.81,39.55,96.34,2.05,769.89,100.42,1.17932691654654,1.4891961492783,62.0393713412341
"2894",557,21,4,1999,1,0.945553034863107,1,3.5,73.77,83.43,2.05,769.89,100.42,0.816870398033205,1.14496533639682,34.9468246151228
"2895",557,21,4,2000,1,0.944486115042186,1,4.2,76.95,57.42,2.05,769.89,100.42,-0.462697859530691,-0.0702613154652867,50.3120210587513
"2896",557,21,4,2001,0,0.301671980359908,0,4.13,85.6,92.16,2.05,769.89,100.42,-0.315978985199206,-0.300090348422262,84.3337159615476
"2897",557,21,4,2002,0,1.25284064716653,1,4.83,74.03,101.61,2.05,769.89,100.42,1.3025500394396,1.23705282149202,68.9679639646783
"2898",557,21,4,2003,0,-0.321340995455369,1,5.54,67.07,115.86,2.05,769.89,100.42,-1.64158854980972,-1.55904317360797,79.8239812499378
"2899",557,21,4,2004,0,1.35285652066998,1,6.2,108.44,65.7,2.05,769.89,100.42,-0.397739017318577,-0.377739172157325,99.9305903969798
"2900",557,21,4,2005,0,1.03397602762321,1,6.91,116.52,73.63,2.05,769.89,100.42,1.13600662483195,1.07888384931959,67.1895367628895
"2901",289,3,1,1996,1,0.662068551418573,1,1.45,29.35,166.92,6.51,1434,89.3,-0.0157995042006984,0.402661203752897,22.5535314802546
"2902",289,3,1,1997,1,0.833654845250282,1,2.16,4.11,75.74,6.51,1434,89.3,0.68904506457962,1.07199200252755,12.1895813706797
"2903",289,3,1,1998,1,1.07599291506361,1,NA,55.36,131.28,6.51,1434,89.3,0.925671106459554,1.29669558206488,20.0875345210079
"2904",289,3,1,1999,1,0.375602927199903,1,3.51,49.32,104.45,6.51,1434,89.3,0.866001466406808,1.24003241176024,59.2110755357426
"2905",289,3,1,2000,1,0.245251184177747,1,4.21,NA,49.95,6.51,1434,89.3,-1.97351103615241,-1.45641054268769,52.536119351862
"2906",289,3,1,2001,0,-0.29932906499247,1,4.16,46.09,73.93,6.51,1434,89.3,0.396219116016098,0.376255516690373,92.4860873317812
"2907",289,3,1,2002,0,-2.73566358753389,1,4.84,90.86,73.69,6.51,1434,89.3,0.575374644626557,0.54638424915296,92.5633065332659
"2908",289,3,1,2003,0,-0.516561138984319,1,5.51,92.29,NA,6.51,1434,89.3,0.855445657847108,0.81234381427655,72.4745184462517
